"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","model"
2024-11-30,"Delaware",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,8.99384347304592,"argo_raw"
2024-11-30,"Delaware",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,8.87614402822569,"argo_raw"
2024-11-30,"District of Columbia",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,5.86439481182322,"argo_raw"
2024-11-30,"District of Columbia",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,6.90867568054494,"argo_raw"
2024-11-30,"District of Columbia",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,6.82745219729945,"argo_raw"
2024-11-30,"District of Columbia",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,6.62456863529745,"argo_raw"
2024-11-30,"Florida",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,443.582109880439,"argo_raw"
2024-11-30,"Florida",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,531.042033514955,"argo_raw"
2024-11-30,"Florida",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,465.008963354087,"argo_raw"
2024-11-30,"Florida",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,443.675753575689,"argo_raw"
2024-11-30,"Georgia",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,73.2274889847706,"argo_raw"
2024-11-30,"Georgia",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,83.9144911791331,"argo_raw"
2024-11-30,"Georgia",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,66.333602672747,"argo_raw"
2024-11-30,"Georgia",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,68.1773549598578,"argo_raw"
2024-11-30,"Hawaii",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,9.86548297286878,"argo_raw"
2024-11-30,"Hawaii",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,9.77333859521404,"argo_raw"
2024-11-30,"Hawaii",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,9.1599489820367,"argo_raw"
2024-11-30,"Hawaii",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,9.1025628237474,"argo_raw"
2024-11-30,"Idaho",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,40.2093962306929,"argo_raw"
2024-11-30,"Idaho",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,33.8029188954052,"argo_raw"
2024-11-30,"Idaho",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,27.5868416287603,"argo_raw"
2024-11-30,"Idaho",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,27.5868416287603,"argo_raw"
2024-11-30,"Illinois",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,84.3715931110737,"argo_raw"
2024-11-30,"Illinois",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,89.0495953190459,"argo_raw"
2024-11-30,"Illinois",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,77.194511489477,"argo_raw"
2024-11-30,"Illinois",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,77.194511489477,"argo_raw"
2024-11-30,"Indiana",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,71.8204881029242,"argo_raw"
2024-11-30,"Indiana",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,100.480541486736,"argo_raw"
2024-11-30,"Indiana",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,43.1508483923177,"argo_raw"
2024-11-30,"Indiana",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,45.2924687505461,"argo_raw"
2024-11-30,"Iowa",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,8.24154524160318,"argo_raw"
2024-11-30,"Iowa",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,16.0144556145538,"argo_raw"
2024-11-30,"Iowa",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,10.0197721434249,"argo_raw"
2024-11-30,"Iowa",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,7.24936597027489,"argo_raw"
2024-11-30,"Kansas",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,31.2697596193445,"argo_raw"
2024-11-30,"Kansas",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,36.0143371417108,"argo_raw"
2024-11-30,"Kansas",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,20.7297863571017,"argo_raw"
2024-11-30,"Kansas",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,20.2485442980805,"argo_raw"
2024-11-30,"Kentucky",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,36.9563348977888,"argo_raw"
2024-11-30,"Kentucky",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,43.2388963274533,"argo_raw"
2024-11-30,"Kentucky",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,36.98697531413,"argo_raw"
2024-11-30,"Kentucky",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,36.98697531413,"argo_raw"
2024-11-30,"Louisiana",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,77.4290237279869,"argo_raw"
2024-11-30,"Louisiana",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,81.2374477588057,"argo_raw"
2024-11-30,"Louisiana",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,68.1456703698392,"argo_raw"
2024-11-30,"Louisiana",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,67.3231903819652,"argo_raw"
2024-11-30,"Maine",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,3.89793302295429,"argo_raw"
2024-11-30,"Maine",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.08307089104506,"argo_raw"
2024-11-30,"Maine",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,4.65903556306472,"argo_raw"
2024-11-30,"Maine",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,4.08854025647892,"argo_raw"
2024-11-30,"Maryland",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,23.6531788955261,"argo_raw"
2024-11-30,"Maryland",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,29.8937411874132,"argo_raw"
2024-11-30,"Maryland",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,22.9378751198091,"argo_raw"
2024-11-30,"Maryland",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,24.6831631747907,"argo_raw"
2024-11-30,"Massachusetts",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,33.9684747214965,"argo_raw"
2024-11-30,"Massachusetts",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,49.5099018202036,"argo_raw"
2024-11-30,"Massachusetts",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,24.6908128838208,"argo_raw"
2024-11-30,"Massachusetts",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,43.9179689695272,"argo_raw"
2024-11-30,"Michigan",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,82.1907736868066,"argo_raw"
2024-11-30,"Michigan",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,125.935027705137,"argo_raw"
2024-11-30,"Michigan",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,34.8892965991997,"argo_raw"
2024-11-30,"Michigan",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,74.6963904530591,"argo_raw"
2024-11-30,"Minnesota",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,24.4903786482637,"argo_raw"
2024-11-30,"Minnesota",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,25.0383796631973,"argo_raw"
2024-11-30,"Minnesota",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,23.9338650783863,"argo_raw"
2024-11-30,"Minnesota",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,23.1968996798884,"argo_raw"
2024-11-30,"Mississippi",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,28.7121655964124,"argo_raw"
2024-11-30,"Mississippi",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,30.9457322628041,"argo_raw"
2024-11-30,"Mississippi",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,28.6916960765318,"argo_raw"
2024-11-30,"Mississippi",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,24.4663167016478,"argo_raw"
2024-11-30,"Missouri",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,65.0428529911486,"argo_raw"
2024-11-30,"Missouri",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,69.1267752273077,"argo_raw"
2024-11-30,"Missouri",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,54.1692986032527,"argo_raw"
2024-11-30,"Missouri",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,54.1692986032527,"argo_raw"
2024-11-30,"Montana",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,6.77679482691072,"argo_raw"
2024-11-30,"Montana",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,6.49575728149675,"argo_raw"
2024-11-30,"Montana",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,5.07426420384702,"argo_raw"
2024-11-30,"Montana",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,5.12367486175723,"argo_raw"
2024-11-30,"Nebraska",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,11.3436544725186,"argo_raw"
2024-11-30,"Nebraska",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,15.8139881253906,"argo_raw"
2024-11-30,"Nebraska",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,10.7948429577263,"argo_raw"
2024-11-30,"Nebraska",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,7.24279348426904,"argo_raw"
2024-11-30,"Nevada",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,49.6767013768105,"argo_raw"
2024-11-30,"Nevada",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,38.5944610557566,"argo_raw"
2024-11-30,"Nevada",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,38.4890178052403,"argo_raw"
2024-11-30,"Nevada",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,38.5779618857493,"argo_raw"
2024-11-30,"New Hampshire",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,12.5379816702625,"argo_raw"
2024-11-30,"New Hampshire",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.54217010077257,"argo_raw"
2024-11-30,"New Hampshire",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,11.7723231760406,"argo_raw"
2024-11-30,"New Hampshire",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,11.5330826125296,"argo_raw"
2024-11-30,"New Jersey",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,67.4397977324185,"argo_raw"
2024-11-30,"New Jersey",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,66.6093072939989,"argo_raw"
2024-11-30,"New Jersey",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,45.3961409751272,"argo_raw"
2024-11-30,"New Jersey",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,42.1347137985986,"argo_raw"
2024-11-30,"New Mexico",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,40.510050172516,"argo_raw"
2024-11-30,"New Mexico",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,31.9278435823746,"argo_raw"
2024-11-30,"New Mexico",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,23.7214182245597,"argo_raw"
2024-11-30,"New Mexico",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,24.9372438001516,"argo_raw"
2024-11-30,"New York",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,161.187226400293,"argo_raw"
2024-11-30,"New York",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,160.260275475495,"argo_raw"
2024-11-30,"New York",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,131.431466707382,"argo_raw"
2024-11-30,"New York",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,126.269524729311,"argo_raw"
2024-11-30,"North Carolina",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,72.6077541014002,"argo_raw"
2024-11-30,"North Carolina",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,51.3295922312743,"argo_raw"
2024-11-30,"North Carolina",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,50.7104651966231,"argo_raw"
2024-11-30,"North Carolina",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,50.7104651966231,"argo_raw"
2024-11-30,"North Dakota",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,5.66432742127802,"argo_raw"
2024-11-30,"North Dakota",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,5.64136345774556,"argo_raw"
2024-11-30,"North Dakota",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,7.62665814910159,"argo_raw"
2024-11-30,"North Dakota",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,5.81772553178542,"argo_raw"
2024-11-30,"Ohio",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,612.076131089868,"argo_raw"
2024-11-30,"Ohio",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,619.904330302123,"argo_raw"
2024-11-30,"Ohio",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,566.00229469747,"argo_raw"
2024-11-30,"Ohio",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,567.793505810022,"argo_raw"
2024-11-30,"Oklahoma",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,57.6643301376758,"argo_raw"
2024-11-30,"Oklahoma",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,91.3590938643631,"argo_raw"
2024-11-30,"Oklahoma",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,32.0081589403073,"argo_raw"
2024-11-30,"Oklahoma",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,30.4456836759195,"argo_raw"
2024-11-30,"Oregon",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,46.4447305294054,"argo_raw"
2024-11-30,"Oregon",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,48.6524566685088,"argo_raw"
2024-11-30,"Oregon",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,46.9644434553559,"argo_raw"
2024-11-30,"Oregon",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,45.8820356011222,"argo_raw"
2024-11-30,"Pennsylvania",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,149.716001812591,"argo_raw"
2024-11-30,"Pennsylvania",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,154.91761456415,"argo_raw"
2024-11-30,"Pennsylvania",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,150.481434381471,"argo_raw"
2024-11-30,"Pennsylvania",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,148.651548870447,"argo_raw"
2024-11-30,"Puerto Rico",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,44.8589777418141,"argo_raw"
2024-11-30,"Puerto Rico",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,44.5492365773978,"argo_raw"
2024-11-30,"Puerto Rico",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,44.7428163758065,"argo_raw"
2024-11-30,"Puerto Rico",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,44.7428163758065,"argo_raw"
2024-11-30,"Rhode Island",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,5.33998795547579,"argo_raw"
2024-11-30,"Rhode Island",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.42746191504263,"argo_raw"
2024-11-30,"Rhode Island",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,4.76673479742265,"argo_raw"
2024-11-30,"Rhode Island",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,4.57631773613096,"argo_raw"
2024-11-30,"South Carolina",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,45.6646030361574,"argo_raw"
2024-11-30,"South Carolina",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,63.1719349744581,"argo_raw"
2024-11-30,"South Carolina",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,34.8497854238644,"argo_raw"
2024-11-30,"South Carolina",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,33.1436616459225,"argo_raw"
2024-11-30,"South Dakota",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,5.81563193745547,"argo_raw"
2024-11-30,"South Dakota",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.08237446199589,"argo_raw"
2024-11-30,"South Dakota",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,5.36098427861091,"argo_raw"
2024-11-30,"South Dakota",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,4.30848191999034,"argo_raw"
2024-11-30,"Tennessee",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,68.6892904917441,"argo_raw"
2024-11-30,"Tennessee",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,73.9760326412938,"argo_raw"
2024-11-30,"Tennessee",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,59.0170134732381,"argo_raw"
2024-11-30,"Tennessee",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,56.3241718599071,"argo_raw"
2024-11-30,"Texas",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,328.515212407203,"argo_raw"
2024-11-30,"Texas",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,408.980448066266,"argo_raw"
2024-11-30,"Texas",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,297.991999274821,"argo_raw"
2024-11-30,"Texas",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,305.588314007284,"argo_raw"
2024-11-30,"US",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,3552.45380635942,"argo_raw"
2024-11-30,"US",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,3378.87175740651,"argo_raw"
2024-11-30,"US",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,3538.65132738066,"argo_raw"
2024-11-30,"US",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,3517.61418650688,"argo_raw"
2024-11-30,"Utah",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,14.4077896021147,"argo_raw"
2024-11-30,"Utah",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,12.9731822554665,"argo_raw"
2024-11-30,"Utah",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,16.1982057835919,"argo_raw"
2024-11-30,"Utah",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,16.7138874099093,"argo_raw"
2024-11-30,"Vermont",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,3.17589700839059,"argo_raw"
2024-11-30,"Vermont",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,3.04279587879858,"argo_raw"
2024-11-30,"Vermont",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,2.66145320924867,"argo_raw"
2024-11-30,"Vermont",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,2.66145320924867,"argo_raw"
2024-11-30,"Virginia",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,60.0572335014278,"argo_raw"
2024-11-30,"Virginia",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,70.9772465573772,"argo_raw"
2024-11-30,"Virginia",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,52.6948987755142,"argo_raw"
2024-11-30,"Virginia",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,52.6948987755142,"argo_raw"
2024-11-30,"Washington",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,60.4712925503992,"argo_raw"
2024-11-30,"Washington",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,63.5067620145882,"argo_raw"
2024-11-30,"Washington",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,47.3519158713951,"argo_raw"
2024-11-30,"Washington",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,38.2878382673621,"argo_raw"
2024-11-30,"West Virginia",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,14.4512209028677,"argo_raw"
2024-11-30,"West Virginia",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,13.9567818480041,"argo_raw"
2024-11-30,"West Virginia",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,13.6879657332179,"argo_raw"
2024-11-30,"West Virginia",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,14.4246326082184,"argo_raw"
2024-11-30,"Wisconsin",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,44.0600357112323,"argo_raw"
2024-11-30,"Wisconsin",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,47.1900482798646,"argo_raw"
2024-11-30,"Wisconsin",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,38.228565674489,"argo_raw"
2024-11-30,"Wisconsin",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,24.616827626567,"argo_raw"
2024-11-30,"Wyoming",0,"wk inc flu hosp",2024-11-30,"quantile",0.5,11.2353843228805,"argo_raw"
2024-11-30,"Wyoming",1,"wk inc flu hosp",2024-12-07,"quantile",0.5,10.4111373285478,"argo_raw"
2024-11-30,"Wyoming",2,"wk inc flu hosp",2024-12-14,"quantile",0.5,9.92111802059258,"argo_raw"
2024-11-30,"Wyoming",3,"wk inc flu hosp",2024-12-21,"quantile",0.5,9.25190228717297,"argo_raw"
