"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","model"
2024-12-07,"Georgia",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,70.6123025675001,"argo2_raw"
2024-12-07,"Georgia",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,54.8484687950695,"argo2_raw"
2024-12-07,"Georgia",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,59.5919503071449,"argo2_raw"
2024-12-07,"Hawaii",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,14.6480500149558,"argo2_raw"
2024-12-07,"Hawaii",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,14.8119419563051,"argo2_raw"
2024-12-07,"Hawaii",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,15.0005086161405,"argo2_raw"
2024-12-07,"Hawaii",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,15.5094748352217,"argo2_raw"
2024-12-07,"Idaho",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,34.737828555026,"argo2_raw"
2024-12-07,"Idaho",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,28.4770159154129,"argo2_raw"
2024-12-07,"Idaho",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,20.1596003608167,"argo2_raw"
2024-12-07,"Idaho",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,16.1538698716256,"argo2_raw"
2024-12-07,"Illinois",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,104.374800846002,"argo2_raw"
2024-12-07,"Illinois",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,87.65808997858,"argo2_raw"
2024-12-07,"Illinois",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,65.2276403499701,"argo2_raw"
2024-12-07,"Illinois",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,63.1487997022397,"argo2_raw"
2024-12-07,"Indiana",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,69.9856108871413,"argo2_raw"
2024-12-07,"Indiana",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,60.5683065738121,"argo2_raw"
2024-12-07,"Indiana",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,34.519385896818,"argo2_raw"
2024-12-07,"Indiana",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,25.5525793321823,"argo2_raw"
2024-12-07,"Iowa",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,14.2254477174224,"argo2_raw"
2024-12-07,"Iowa",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,10.5479003939514,"argo2_raw"
2024-12-07,"Iowa",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,2.00993119714833,"argo2_raw"
2024-12-07,"Iowa",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,-3.66211990901776,"argo2_raw"
2024-12-07,"Kansas",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,20.5626577023066,"argo2_raw"
2024-12-07,"Kansas",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,15.7887384851014,"argo2_raw"
2024-12-07,"Kansas",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,10.5589298764476,"argo2_raw"
2024-12-07,"Kansas",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,8.95256074139717,"argo2_raw"
2024-12-07,"Kentucky",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,37.8140961773485,"argo2_raw"
2024-12-07,"Kentucky",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,28.9963008332366,"argo2_raw"
2024-12-07,"Kentucky",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,12.5714050876999,"argo2_raw"
2024-12-07,"Kentucky",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,7.90346034444543,"argo2_raw"
2024-12-07,"Louisiana",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,140.380912835654,"argo2_raw"
2024-12-07,"Louisiana",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,134.573854073952,"argo2_raw"
2024-12-07,"Louisiana",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,131.061563027649,"argo2_raw"
2024-12-07,"Louisiana",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,137.670435051241,"argo2_raw"
2024-12-07,"Maine",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,8.78662676080556,"argo2_raw"
2024-12-07,"Maine",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,7.6583402990811,"argo2_raw"
2024-12-07,"Maine",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,2.15466738100491,"argo2_raw"
2024-12-07,"Maine",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,-0.953724808982866,"argo2_raw"
2024-12-07,"Maryland",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,31.9571317447538,"argo2_raw"
2024-12-07,"Maryland",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,26.4155810723297,"argo2_raw"
2024-12-07,"Maryland",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,15.4769457413788,"argo2_raw"
2024-12-07,"Maryland",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,13.0017873971655,"argo2_raw"
2024-12-07,"Massachusetts",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,98.3612907116945,"argo2_raw"
2024-12-07,"Massachusetts",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,92.9957162958111,"argo2_raw"
2024-12-07,"Massachusetts",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,70.3275414484896,"argo2_raw"
2024-12-07,"Massachusetts",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,58.8688022163579,"argo2_raw"
2024-12-07,"Michigan",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,101.997620992007,"argo2_raw"
2024-12-07,"Michigan",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,93.9941690538577,"argo2_raw"
2024-12-07,"Michigan",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,59.9010272858951,"argo2_raw"
2024-12-07,"Michigan",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,37.2812743155887,"argo2_raw"
2024-12-07,"Minnesota",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,46.2845837123667,"argo2_raw"
2024-12-07,"Minnesota",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,39.4010621874891,"argo2_raw"
2024-12-07,"Minnesota",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,31.1178621797011,"argo2_raw"
2024-12-07,"Minnesota",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,28.5066454406601,"argo2_raw"
2024-12-07,"Mississippi",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,36.4081803639827,"argo2_raw"
2024-12-07,"Mississippi",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,30.8930407816301,"argo2_raw"
2024-12-07,"Mississippi",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,26.0670276542241,"argo2_raw"
2024-12-07,"Mississippi",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,25.7893979377618,"argo2_raw"
2024-12-07,"Missouri",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,67.3717264210656,"argo2_raw"
2024-12-07,"Missouri",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,51.4735989320266,"argo2_raw"
2024-12-07,"Missouri",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,29.3042924888346,"argo2_raw"
2024-12-07,"Missouri",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,18.8057688463321,"argo2_raw"
2024-12-07,"Montana",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.44134444921955,"argo2_raw"
2024-12-07,"Montana",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,5.79132011000508,"argo2_raw"
2024-12-07,"Montana",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,3.10896081828294,"argo2_raw"
2024-12-07,"Montana",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,2.03574231643811,"argo2_raw"
2024-12-07,"Nebraska",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,15.0647529246276,"argo2_raw"
2024-12-07,"Nebraska",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,14.141218389905,"argo2_raw"
2024-12-07,"Nebraska",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,9.91642709324575,"argo2_raw"
2024-12-07,"Nebraska",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,6.59250446566431,"argo2_raw"
2024-12-07,"Nevada",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,62.2355950803303,"argo2_raw"
2024-12-07,"Nevada",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,54.6932813999705,"argo2_raw"
2024-12-07,"Nevada",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,47.7853758018397,"argo2_raw"
2024-12-07,"Nevada",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,47.2806590179082,"argo2_raw"
2024-12-07,"New Hampshire",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,16.9218063815405,"argo2_raw"
2024-12-07,"New Hampshire",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,15.0246675306338,"argo2_raw"
2024-12-07,"New Hampshire",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,14.307775229536,"argo2_raw"
2024-12-07,"New Hampshire",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,13.6859359505142,"argo2_raw"
2024-12-07,"New Jersey",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,96.8509015340614,"argo2_raw"
2024-12-07,"New Jersey",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,79.5468601657349,"argo2_raw"
2024-12-07,"New Jersey",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,57.7442781949405,"argo2_raw"
2024-12-07,"New Jersey",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,54.3636142977662,"argo2_raw"
2024-12-07,"New Mexico",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,57.2546478525245,"argo2_raw"
2024-12-07,"New Mexico",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,52.1715122032266,"argo2_raw"
2024-12-07,"New Mexico",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,43.5275706958196,"argo2_raw"
2024-12-07,"New Mexico",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,42.1732659941381,"argo2_raw"
2024-12-07,"New York",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,211.948701292715,"argo2_raw"
2024-12-07,"New York",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,198.119609285126,"argo2_raw"
2024-12-07,"New York",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,143.346867962645,"argo2_raw"
2024-12-07,"New York",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,125.70894030588,"argo2_raw"
2024-12-07,"North Carolina",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,74.0298403621446,"argo2_raw"
2024-12-07,"North Carolina",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,59.3028723432629,"argo2_raw"
2024-12-07,"North Carolina",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,35.1764040713759,"argo2_raw"
2024-12-07,"North Carolina",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,37.003844740148,"argo2_raw"
2024-12-07,"North Dakota",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,4.34375342665422,"argo2_raw"
2024-12-07,"North Dakota",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,3.47419450099186,"argo2_raw"
2024-12-07,"North Dakota",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,1.74405364096275,"argo2_raw"
2024-12-07,"North Dakota",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,0.949254267394825,"argo2_raw"
2024-12-07,"Ohio",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,91.104105213599,"argo2_raw"
2024-12-07,"Ohio",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,87.5190800495067,"argo2_raw"
2024-12-07,"Ohio",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,52.797882721266,"argo2_raw"
2024-12-07,"Ohio",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,36.3331288562605,"argo2_raw"
2024-12-07,"Oklahoma",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,54.2183461290004,"argo2_raw"
2024-12-07,"Oklahoma",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,46.1009695181476,"argo2_raw"
2024-12-07,"Oklahoma",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,30.8728048098513,"argo2_raw"
2024-12-07,"Oklahoma",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,24.4391453990283,"argo2_raw"
2024-12-07,"Oregon",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,53.3631897995392,"argo2_raw"
2024-12-07,"Oregon",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,46.9153631479593,"argo2_raw"
2024-12-07,"Oregon",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,28.6087924174031,"argo2_raw"
2024-12-07,"Oregon",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,18.2576433620488,"argo2_raw"
2024-12-07,"Pennsylvania",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,151.793539713188,"argo2_raw"
2024-12-07,"Pennsylvania",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,125.976056549619,"argo2_raw"
2024-12-07,"Pennsylvania",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,94.3864395723162,"argo2_raw"
2024-12-07,"Pennsylvania",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,85.2895815530006,"argo2_raw"
2024-12-07,"Puerto Rico",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,70.0088740251419,"argo2_raw"
2024-12-07,"Puerto Rico",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,72.948512337357,"argo2_raw"
2024-12-07,"Puerto Rico",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,74.2405247471936,"argo2_raw"
2024-12-07,"Puerto Rico",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,75.2232447240453,"argo2_raw"
2024-12-07,"Rhode Island",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,8.25889610349591,"argo2_raw"
2024-12-07,"Rhode Island",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,8.15910587208837,"argo2_raw"
2024-12-07,"Rhode Island",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,6.74378987799225,"argo2_raw"
2024-12-07,"Rhode Island",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,5.99571170647777,"argo2_raw"
2024-12-07,"South Carolina",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,37.953414684824,"argo2_raw"
2024-12-07,"South Carolina",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,29.9031164572298,"argo2_raw"
2024-12-07,"South Carolina",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,15.6987357966552,"argo2_raw"
2024-12-07,"South Carolina",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,17.7832919273075,"argo2_raw"
2024-12-07,"South Dakota",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.36382601293585,"argo2_raw"
2024-12-07,"South Dakota",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,7.62809750340004,"argo2_raw"
2024-12-07,"South Dakota",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,4.21566663656844,"argo2_raw"
2024-12-07,"South Dakota",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,3.00220696294309,"argo2_raw"
2024-12-07,"Tennessee",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,74.5033751921905,"argo2_raw"
2024-12-07,"Tennessee",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,65.65877653358,"argo2_raw"
2024-12-07,"Tennessee",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,52.1926551833916,"argo2_raw"
2024-12-07,"Tennessee",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,51.626609982745,"argo2_raw"
2024-12-07,"Texas",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,457.225316845129,"argo2_raw"
2024-12-07,"Texas",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,430.179769019268,"argo2_raw"
2024-12-07,"Texas",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,393.126151140556,"argo2_raw"
2024-12-07,"Texas",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,402.078292157794,"argo2_raw"
2024-12-07,"Utah",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,21.3891090523236,"argo2_raw"
2024-12-07,"Utah",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,20.3348015610831,"argo2_raw"
2024-12-07,"Utah",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,19.9735802334011,"argo2_raw"
2024-12-07,"Utah",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,20.0584517341062,"argo2_raw"
2024-12-07,"Vermont",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,4.86241792700248,"argo2_raw"
2024-12-07,"Vermont",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,3.62621374879013,"argo2_raw"
2024-12-07,"Vermont",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,3.07877354109726,"argo2_raw"
2024-12-07,"Vermont",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,2.05855321347589,"argo2_raw"
2024-12-07,"Virginia",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,63.3488084573396,"argo2_raw"
2024-12-07,"Virginia",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,53.2096904749921,"argo2_raw"
2024-12-07,"Virginia",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,35.7639870144223,"argo2_raw"
2024-12-07,"Virginia",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,34.1535274058335,"argo2_raw"
2024-12-07,"Washington",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,62.1127632810756,"argo2_raw"
2024-12-07,"Washington",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,48.8066153171425,"argo2_raw"
2024-12-07,"Washington",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,29.2517706171504,"argo2_raw"
2024-12-07,"Washington",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,22.4451856601054,"argo2_raw"
2024-12-07,"West Virginia",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,11.3666072410941,"argo2_raw"
2024-12-07,"West Virginia",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,7.66796954375889,"argo2_raw"
2024-12-07,"West Virginia",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,-0.0628754056404608,"argo2_raw"
2024-12-07,"West Virginia",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,-2.44984424101367,"argo2_raw"
2024-12-07,"Wisconsin",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,29.5976402152048,"argo2_raw"
2024-12-07,"Wisconsin",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,19.7416771594913,"argo2_raw"
2024-12-07,"Wisconsin",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,7.34756716372487,"argo2_raw"
2024-12-07,"Wisconsin",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,-0.0181632480855853,"argo2_raw"
2024-12-07,"Wyoming",0,"wk inc flu hosp",2024-12-07,"quantile",0.5,7.17287845696025,"argo2_raw"
2024-12-07,"Wyoming",1,"wk inc flu hosp",2024-12-14,"quantile",0.5,6.000530472555,"argo2_raw"
2024-12-07,"Wyoming",2,"wk inc flu hosp",2024-12-21,"quantile",0.5,3.78050362242062,"argo2_raw"
2024-12-07,"Wyoming",3,"wk inc flu hosp",2024-12-28,"quantile",0.5,3.92158707873967,"argo2_raw"
